x,y
64.8585452092177,2.42822728150527
64.8587433510177,2.4278791957954
64.8187114859625,2.43563888671256
64.826237902198,2.4362685988612
64.8361652062593,2.42934430101542
64.839961254019,2.42904210252711
64.8426727167045,2.42882624646403
64.8250030835695,2.43253430935102
64.8270951275818,2.43230815288153
64.8188650439206,2.43466855650661
64.807746876351,2.43748412993041
64.8096418061606,2.43904060444415
64.8028800897925,2.43980706921253
64.8042531158301,2.44243089630518
64.8074861935973,2.44216278848863
64.8037728494097,2.44451590724268
64.8057074012371,2.4441007884796
64.8081038701983,2.4443610939963
64.8030104464772,2.44612367504547
64.7975092155624,2.44787693227083
64.7951897475999,2.45031458210818
64.7948173417597,2.45081001953211
64.8000322945882,2.45091086492545
64.8005385116839,2.45037953366437
64.7991843174239,2.45246667598515
64.7984397033692,2.45377477711206
64.7963281903953,2.45623716835603
64.7962368594932,2.46003905494587
64.7891110680903,2.46143864736759
64.7871287008558,2.46146067588367
64.794156365731,2.46070052143579
64.7944879889355,2.46041426899157
64.7934667968479,2.46088857414791
64.7942175990398,2.45958338048297
64.7934578569249,2.46019499653473
64.7982566831813,2.45888901873825
64.7986261322436,2.45970073095592
64.7986064937251,2.45955942466702
64.7979738946736,2.45967456670253
64.7997720066851,2.45752691474349
64.7969041979767,2.45607719254537
64.7972766038169,2.45558175512144
64.7919811394817,2.45864628796393
64.790483748631,2.45997969172257
64.784316840126,2.46157416627669
64.7833775461172,2.46244179880451
64.7843979093581,2.46112469081681
64.7921413690529,2.45601535464273
64.7995900552391,2.45522735326172
64.806188632833,2.45493155404956
64.8060353254384,2.45647679886979
64.8045765991623,2.45656331063526
64.8111727342026,2.45649787396082
64.807789124276,2.46229985214237
64.8010852243228,2.46385696198844
64.8010008280672,2.46394482211078
64.7997840013066,2.46638287278812
64.798619027513,2.46952140670119
64.8047903083056,2.46934079039463
64.8094480276011,2.47125603380152
64.8074496030209,2.47251797911243
64.8059318785466,2.47579117345929
64.804093627392,2.47714647555179
64.8043796587231,2.48026500537723
64.810112351664,2.48078349331787
64.8107051099944,2.4797530429194
64.8036245831628,2.48059275111658
64.7987797029122,2.48173371297006
64.7924768607298,2.48269294471746
64.7917260585379,2.4839981383824
64.7911285637406,2.4837580872271
64.7918364878248,2.48497676912657
64.7844397779473,2.48624701799697
64.7830550783266,2.48072783096277
64.7896827930747,2.47925502810173
64.7886698514602,2.48030954377368
64.7895401425425,2.4777086752257
64.7893876854436,2.476099165638
64.7825477704716,2.47640148288649
64.7825477704716,2.47640148288649
64.7889870433185,2.47544741871917
64.788662815868,2.47462470129352
64.7958516513228,2.47023076416903
64.7952210589176,2.46822930750616
64.7943208703324,2.46777387963448
64.7919781463299,2.46914943461583
64.7914679559977,2.46991723733208
64.7878601326183,2.4712885372588
64.7858883875649,2.47397629719869
64.7869857254351,2.4728339214044
64.7805231206921,2.47349717313311
64.7832105716638,2.47411776829897
64.7925307207222,2.47572502313864
64.7932193569005,2.47641068293725
64.7895229209699,2.48211443905578
64.7843499074884,2.48658580980512
64.7834688435692,2.48930349334936
64.7831927213798,2.49229761760738
64.7864333698473,2.49648241583264
64.7814581008491,2.49969241096986
64.7803823915084,2.50081227053724
64.7803823915084,2.50081227053724
64.7788683094612,2.5064736016993
64.7784515652842,2.51099255706706
64.7737103089388,2.51546824737807
64.768426717457,2.51802530274321
64.7715075976214,2.52220850254894
64.7734548460796,2.52348681856118
64.7799033430871,2.52604927857015
64.7783892610399,2.5317106097322
64.7779483857869,2.53550141611061
64.7690442704079,2.53934175037383
64.7601169426813,2.54235451916697
64.7584984710009,2.54915244688085
64.7626936702609,2.55092832716095
64.7620841876949,2.55206121865303
64.7567283860702,2.55511696758127
64.7565877640825,2.55664179869102
64.7536228068744,2.55661213545112
64.7527184622584,2.55786644180464
64.7458149822625,2.56232049991176
64.7389115022666,2.56677455801888
64.7324247664478,2.56670966075824
64.7259380306289,2.5666447634976
64.7244708530592,2.56680846545729
64.7296719464832,2.56980695457978
64.726527501295,2.56977549563269
64.7245166878129,2.57264892047908
64.7227489225676,2.57263123467761
64.7169261689323,2.57279575537053
64.7169261689323,2.57279575537053
64.7165710201462,2.57279220224551
64.7172420284758,2.57233519861522
64.7219085050383,2.57138140991076
64.7223770347704,2.5754178741903
64.7254028280174,2.58231081590067
64.7256984594898,2.59068353125256
64.7240334738971,2.59476408285785
64.7250334429977,2.60247559786022
64.7314629558419,2.61008517432096
64.7399687416304,2.61922147351747
64.7468468779593,2.62842171101509
64.7570645500802,2.6384024697857
64.7672822222011,2.64838322855631
64.7698369866774,2.65742410837619
64.771498318566,2.666021382797
64.7742815631676,2.67486100215347
64.7768805690607,2.68612709477609
64.7747606043803,2.69734597593954
64.7833891364352,2.70685584105861
64.7916366446119,2.71671128458985
64.8015226499303,2.72668872516352
64.8040520563938,2.73624089072927
64.8001344436007,2.74633158127502
64.7942255144837,2.75170183531054
64.7919595929185,2.75617131509018
64.7927309296661,2.76092047995906
64.7969627602249,2.76787568589034
64.7994454278962,2.77250195541206
64.8007070618423,2.77679111717579
64.8023314758166,2.7812238494363
64.7994487174389,2.7860063984357
64.7926364034143,2.79255906169588
64.7854514465806,2.79889273871727
64.7853916901301,2.80780633994551
64.7851468168704,2.81680707708953
64.7855590016955,2.82808702833595
64.7883817378297,2.83696277970505
64.7869810900068,2.84579627776569
64.7788869338386,2.85615658537631
64.7722223815779,2.86653361809801
64.7652463893102,2.87667289264776
64.7627879462317,2.88720903862137
64.7663794303397,2.9023967721269
64.7676887851367,2.9177910008587
64.7681546112161,2.93332327180716
64.7691672977571,2.94973730951413
64.7635519639757,2.9679520006413
64.7633592299065,2.98568804739148
64.7597225852308,3.00433287065717
64.7532576572921,3.02098518143413
64.7536158564232,3.0373856763983
64.7525451890803,3.05331154215928
64.7525916874936,3.06960932267486
64.7524808470873,3.08408172377073
64.7489145420314,3.09792408081655
64.7473770772571,3.11166409061246
64.7426637343434,3.12726206989439
64.7434278833105,3.14791961183728
64.7427600351559,3.16333447426883
64.7431395862772,3.18385913064205
64.7418604134613,3.20449622994784
64.742314219236,3.22545871709508
64.7379848062577,3.2442958149439
64.7357995677641,3.26142807823864
64.7354323576852,3.28140630207607
64.7323417926682,3.30169299757505
64.7293100520524,3.32221444577781
64.7279097276434,3.34336968443349
64.7253824335787,3.36463985683241
64.7185287772097,3.38805768082697
64.711339197187,3.41322620684881
64.7098381947356,3.43609383247263
64.7039229780947,3.4590334236481
64.702480758178,3.48169889082771
64.6959409749786,3.50515309238112
64.6908224408271,3.52735992984331
64.6892522889991,3.55968461778693
64.6863259031758,3.58763843543001
64.683251686219,3.6224754752734
64.6793112759089,3.65287134491787
64.6753587423969,3.68585296920351
64.6717165520774,3.71852964828481
64.6677594535656,3.74709954511319
64.6646630994709,3.77841816427632
64.6610297720439,3.80928273985387
64.6584631521484,3.83718246411395
64.6549799606883,3.86896223172881
64.6482189913188,3.90764451960165
64.6405083603345,3.94739591258643
64.6385371883266,3.98533211661539
64.6362136347144,4.02135567938984
64.6302203898597,4.05760413623173
64.6280151828133,4.09391559466577
64.6187917259745,4.13376950518779
64.6167114352375,4.17646949840994
64.6167924322803,4.23066601034978
64.6136929865123,4.27427646007326
64.6106956668158,4.31724047074477
64.6092781753746,4.35856393872733
64.6073745615655,4.40040471715199
64.6044827329134,4.45027468594926
64.6027819748561,4.50176132098406
64.6012105546742,4.55548593946423
64.5997616940318,4.61219372872784
64.5910899663365,4.66737736738043
64.5802198829266,4.72550051664416
64.5694542303082,4.78059421638179
64.561699132339,4.83306810733753
64.5511738284505,4.89156146731093
64.5399158570892,4.95262833296424
64.5329877796281,5.01737781642242
64.5260597021669,5.08212729988061
64.5195783820248,5.15331070857226
64.5099290891724,5.22570039580139
64.4977209370313,5.30115863046928
64.4857227718648,5.36756233926099
64.4739114028633,5.43316497384841
64.4617576336874,5.5070123596191
64.4483589193885,5.58039312441262
64.4336325998768,5.65659989853001
64.4211469118097,5.7265933853505
64.4067913043089,5.7965995329907
64.391990777532,5.8712915151835
64.3766135488584,5.95288612667038
64.3687990632644,6.03218395514092
64.3612427965016,6.11953062747038
64.3505661120036,6.20633477679525
64.3361486836432,6.29504345863677
64.3256305242996,6.37993649736059
64.3145806104802,6.46516454108432
64.2999295754445,6.55172787613034
64.2820110070457,6.64521797067561
64.2601797589521,6.73764192068902
64.2457616283627,6.82810918321331
64.2306656771285,6.91923738911331
64.2113277589215,7.01743493443528
64.1923846705759,7.11502152282163
64.1743471856665,7.20901298837592
64.1576303099815,7.30956305001872
64.1380052953039,7.41675836965226
64.1113323890664,7.52257064312889
64.0859975848944,7.63338289869633
64.0617406584679,7.74416101295044
64.0352196915606,7.848826694612
64.0055372678843,7.95808676828604
63.9775779024088,8.06502879481375
63.950805682024,8.17787358872738
63.9262191005727,8.28313546871872
63.9019371951077,8.39302423723632
63.8790340806166,8.50886980950726
63.8513045491608,8.62429093293635
63.8210235833824,8.73729975950972
63.7941999682942,8.85049284973139
63.7614027336828,8.97226153170333
63.7344882818637,9.09262436327781
63.704186600456,9.21280514597853
63.6733560842408,9.33668132881459
63.640869732151,9.45922753743237
63.6058943620908,9.58262868935659
63.5768324737463,9.70363262509872
63.5469841019042,9.82436475454221
63.5144405753998,9.94195114634135
63.4766185073856,10.0629080278118
63.4399039054637,10.1836428460069
63.4051959549623,10.3023935991685
63.372023034821,10.4173473932364
63.3385301937631,10.53947241473
63.3053790202754,10.6624624563372
63.2649514435105,10.7807707659607
63.2223859062163,10.8950369199743
63.1834599762824,11.0173217262474
63.1483358479215,11.1367725920958
63.1147460315694,11.252008425669
63.0822065070745,11.3634899871609
63.041562761969,11.4787517180144
63.0058657517958,11.584865635281
62.969175978779,11.687673323348
62.9321503551111,11.7965873456622
62.8978242366025,11.9009128797777
62.8551888883624,12.0046461808335
62.8184327321413,12.1084779445737
62.7839173235056,12.2160717676397
62.7491857157817,12.3148097498578
62.714163479204,12.4166354057283
62.6788225312681,12.518433329416
62.6430821415948,12.6182307830572
62.6098605929263,12.7053287753564
62.5755033578678,12.7934826430198
62.5473903918826,12.8845228658864
62.5215345377821,12.9787805572167
62.4900939754835,13.061445598547
62.4583765079255,13.1439425219673
62.4248116341403,13.2259430088031
62.392223954917,13.3027409948179
62.36438164468,13.3746800611605
62.3370862480341,13.4513879206411
62.308505423904,13.5318039880059
62.2790773497941,13.604495990597
62.2480534768598,13.6766337031592
